productId,name,template_serial_number,dimensions,description,final_price,category
29,55510 PROF NUM 4.0 METAL C.NEGRO 56x33mm,120202,,,2273.21,"Fechador , Professional , 55510 , 4"
29,55510/PL PROF NUM 4.0 METAL C.NEG56x33mm,120205,,Numerador,2925.73,"Fechador , Professional , 55510/PL"
29,55512 PROF NUM 12 BANDAS 4.0 METAL C.NEG,140274,,Numerador,3396.06,"Fechador , Professional , 55512"
29,5558 PROF NUM 4.0 METAL C. NEGRO 56x33mm,120198,,,2113.06,"Fechador , Professional , 5558 , 4"
29,5558/PL PROF 4.0 METAL C.NEGRO 56x33mm,120204,,,2588.37,"Fechador , Professional , 5558/PL , 4"
29,5756 FOLIADOR AUTO METAL C.NEGRO 5.5mm,86624,,Foliador,4410.94,"Fechador , Classico , 5756 , Foliador"
29,5756 FOLI AUTOMATIC PLASTICO/METAL 5.5mm,86621,,Foliador,3967.35,"Fechador , Classico , 5756 , Foliador"
29,1000 FECHADOR MANUAL 3mm,54110,,Fechador,174.35,"Fechador , Classico , 1000"
29,1004 FECHADOR MANUAL 3mm,54112,,Fechador,170.92,"Fechador , Classico , 1004"
29,1010 FECHADOR MANUAL 4mm,54191,,Fechador,176,"Fechador , Classico , 1010"
29,1010 FECHADOR MANUAL MA 4mm,54178,,Fechador,195.53,"Fechador , Classico , 1010"
29,1014 FECHADOR MANUAL 4mm,54216,,Fechador,195.53,"Fechador , Classico , 1014"
29,1020 FECHADOR MANUAL 5mm,54248,,Fechador,275.21,"Fechador , Classico , 1020"
29,1020 FECHADOR MANUAL ISO 5mm,54236,,Fechador,275.21,"Fechador , Classico , 1020"
29,1020 FECHADOR MANUAL MA 5mm,54241,,Fechador,275.21,"Fechador , Classico , 1020"
29,1030 FECHADOR MANUAL 9mm,56787,,Fechador,622.82,"Fechador , Classico , 1030"
29,1117 FORMULARIO + FECHADOR MANUAL 4mm,54357,,Formulario,466.54,"Fechador , Classico , 1117"
29,46119 PRINTY FECH 3.0 C.ROJO C.NEG 19mm,10839,,Fechador,549.48,"Fechador , Printy , 46119"
29,46125 PRINTY FECH 3.0 C.ROJO C.NEG 25mm,10846,,Fechador,622.76,"Fechador , Printy , 46125"
29,46130 PRINTY FECH 3.0 C.ROJO C.NEG 30mm,90855,,,637.1,"Fechador , Printy , 46130 , 3"
29,46140 PRINTY FECH 3.0 C.ROJO C.NEG 40mm,90862,,,782.61,"Fechador , Printy , 46140 , 3"
29,15124 NUMERADOR MANUAL 12mm 4 BANDAS,3724,,Numerador,1778.46,"Fechador , Classico , 15124"
29,15126 NUMERADOR MANUAL 12mm 6 BANDAS,54995,,Numerador,2000.2,"Fechador , Classico , 15126"
29,151510 NUMERADOR MANUAL 15mm 10 BANDAS,40248,,Numerador,3129.05,"Fechador , Classico , 151510"
29,15154 NUMERADOR MANUAL 15mm 4 BANDAS,3722,,Numerador,1778.46,"Fechador , Classico , 15154"
29,15156 NUMERADOR MANUAL 15mm 6 BANDAS,55020,,Numerador,2000.18,"Fechador , Classico , 15156"
29,15158 NUMERADOR MANUAL 15mm 8 BANDAS,3721,,Numerador,2495.24,"Fechador , Classico , 15158"
29,151810 NUMERADOR MANUAL 18mm 10 BANDAS,3709,,Numerador,3294.86,"Fechador , Classico , 151810"
29,15184 NUMERADOR MANUAL 18mm 4 BANDAS,55037,,Numerador,1937.53,"Fechador , Classico , 15184"
29,15186 NUMERADOR MANUAL 18mm 6 BANDAS,55043,,Numerador,2145.8,"Fechador , Classico , 15186"
29,15188 NUMERADOR MANUAL 18mm 8 BANDAS,3720,,Numerador,2802.96,"Fechador , Classico , 15188"
29,15310 NUMERADOR MANUAL 3mm 10 BANDAS,54814,,Numerador,554.91,"Fechador , Classico , 15310"
29,15312 NUMERADOR MANUAL 3mm 12 BANDAS,54818,,Numerador,702.58,"Fechador , Classico , 15312"
29,15320 NUMERADOR MANUAL 3mm 20 BANDAS,3726,,Numerador,1346.66,"Fechador , Classico , 15320"
29,1534 NUMERADOR MANUAL 3mm 4 BANDAS,54798,,Numerador,250.13,"Fechador , Classico , 1534"
29,1536 NUMERADOR MANUAL 3mm 6 BANDAS,54805,,Numerador,275.78,"Fechador , Classico , 1536"
29,1538 NUMERADOR MANUAL 3mm 8 BANDAS,86109,,Numerador,366.45,"Fechador , Classico , 1538"
29,15410 NUMERADOR MANUAL 4mm 10 BANDAS,54857,,Numerador,586.37,"Fechador , Classico , 15410"
29,15412 NUMERADOR MANUAL 4mm 12 BANDAS,54862,,Numerador,760.67,"Fechador , Classico , 15412"
29,1544 NUMERADOR MANUAL 4mm 4 BANDAS,54835,,Numerador,261.42,"Fechador , Classico , 1544"
29,1546 NUMERADOR MANUAL 4mm 6 BANDAS,54844,,Numerador,281.58,"Fechador , Classico , 1546"
29,1548 NUMERADOR MANUAL 4mm 8 BANDAS,86110,,Numerador,381.97,"Fechador , Classico , 1548"
29,15510 NUMERADOR MANUAL 5mm 10 BANDAS,54900,,Numerador,658.93,"Fechador , Classico , 15510"
29,15512 NUMERADOR MANUAL 5mm 12 BANDAS,54905,,Numerador,842.92,"Fechador , Classico , 15512"
29,15514 NUMERADOR MANUAL 5mm 14 BANDAS,3723,,Numerador,970.43,"Fechador , Classico , 15514"
29,1554 NUMERADOR MANUAL 5mm 4 BANDAS,73000153,,Numerador,288.1,"Fechador , Classico , 1554"
29,1556 NUMERADOR MANUAL 5mm 6 BANDAS,54886,,Numerador,329.09,"Fechador , Classico , 1556"
29,1558 NUMERADOR MANUAL 5mm 8 BANDAS,86111,,Numerador,434.21,"Fechador , Classico , 1558"
29,15710 NUMERADOR MANUAL 7mm 10 BANDAS,95043,,Numerador,1337.1,"Fechador , Classico , 15710"
29,15712 NUMERADOR MANUAL 7mm 12 BANDAS,54947,,Numerador,1546.07,"Fechador , Classico , 15712"
29,1574 NUMERADOR MANUAL 8mm 4 BANDAS,54928,,Numerador,610.91,"Fechador , Classico , 1574"
29,1576 NUMERADOR MANUAL 7mm 6 BANDAS,54936,,Numerador,676.72,"Fechador , Classico , 1576"
29,1578 NUMERADOR MANUAL 7mm 8 BANDAS,86112,,Numerador,892.7,"Fechador , Classico , 1578"
29,15910 NUMERADOR MANUAL 9mm 10 BANDAS,54975,,Numerador,1386.51,"Fechador , Classico , 15910"
29,15912 NUMERADOR MANUAL 9mm 12 BANDAS,54979,,Numerador,1693.69,"Fechador , Classico , 15912"
29,1594 NUMERADOR MANUAL 9mm 4 BANDAS,54958,,Numerador,620.01,"Fechador , Classico , 1594"
29,1596 NUMERADOR MANUAL 9mm 6 BANDAS,54966,,Numerador,696.77,"Fechador , Classico , 1596"
29,1598 NUMERADOR MANUAL 9mm 8 BANDAS,86113,,Numerador,932.45,"Fechador , Classico , 1598"
29,46130 PRINTY FECH 3.0 C.ROJO C.BIC 30mm,55939,,,666.05,"Fechador , Printy , 46130 , 3"
29,46140 PRINTY FECH 3.0 C.ROJO C. BIC 40mm,55936,,,782.61,"Fechador , Printy , 46140 , 3"
29,4729 PRINTY FECH 3.0 ROJO C.NEG 50x30mm,3599,,,984.64,"Fechador , Printy , 4729 , 3"
29,4729 PRINTY FECH 3.0 C.R BIC N/R 50x30mm,146508,,,984.65,"Fechador , Printy , 4729 , 3"
29,4729 PRINTY FECH 3.0 ROJO C.BIC 50x30mm,15198,,,984.65,"Fechador , Printy , 4729 , 3"
29,4731 PRINTY FECH 3.0 ROJO C.BIC 70x30mm,55938,,,1195.99,"Fechador , Printy , 4731 , 3"
29,4810 PRINTY MINI FECH 4.0 C.N C.N 3.8mm,70382,,Fechador,384.49,"Fechador , Printy , 4810"
29,48313 PRINTY NUM 2.0 C.N C.N 13DIG 3.8mm,86548,,Numerador,818.99,"Fechador , Printy , 48313"
29,4836 PRINTY NUM 2.0 C.N C.N 6 DIG 3.8mm,86547,,Numerador,343.9,"Fechador , Printy , 4836"
29,4724 PRINTY FECHADOR D/M/A C.NEGRO 2.0,92186,,,914.58,"Fechador , Printy , 4724 , 2"
29,54140 PROF FECH 3.0 NEGRO C. NEGRO 40mm,56927,,,2453.98,"Fechador , Professional , 54140 , 3"
29,5465 PROF TYPO FECH 4.0 M C.BIC 56x33mm,73000186,,,3063.41,"DIY , Professional , 5465 , 4"
29,4727 PRINTY TYPO 3.0 AZUL C.BIC 60x40mm,58269,,,2697.21,"DIY , Printy , 4727 , 3"
29,4929 PRINTY TYPO 3.0 AZUL C.NEG 50x30mm,43714,,,971.54,"DIY , Printy , 4929 , 3"
29,6003 TYPO CARACTERES 3mm,2614,,Insumo,626.69,"DIY , 6003"
29,6004 TYPO CARACTERES 4mm,2579,,Insumo,626.69,"DIY , 6004"
29,4927 PRINTY TYPO 3.0 AZUL C.N 60x40mm,43636,,,1525.09,"DIY , Printy , 4927 , 3"
29,4928 PRINTY TYPO 3.0 AZUL C.NEG 60x33mm,44099,,,985.68,"DIY , Printy , 4928 , 3"
29,4931 PRINTY TYPO 3.0 AZUL C.NEG 70x30mm,35032,,,1554.58,"DIY , Printy , 4931 , 3"
29,4911 PRINTY TYPO 4.0 AZUL C.NEG 38x14mm,43196,,,907.97,"DIY , Printy , 4911 , 4"
29,4911 PRINTY TYPO TEX 4.0 C.R C.N 38x14mm,43228,,,1044.4,"DIY , Printy , 4911 , 4"
29,4912 PRINTY TYPO 4.0 AZUL C.NEG 47x18mm,43197,,,1074.68,"DIY , Printy , 4912 , 4"
29,4913 PRINTY TYPO 4.0 AZUL C.NEG 58x22mm,43198,,,1355.16,"DIY , Printy , 4913 , 4"
29,5435 PROF TYPO 4.0 METAL 5 BANDAS41x24mm,122356,,,2979.81,"DIY , Professional , 5435 , 4"
29,7012 TINTA MCI ROSA INTENSO 28ml,159975,,Tinta,,"Insumo , 7012"
29,9054 ALMOHADILLA NEGRA 210x148mm,151782,,Insumo,,"Insumo , 9054"
